"SOURCE","TARGET"
"Everybody Talks","Neon Trees"
"Everybody Talks","Justin Meldal-Johnsen"
"Everybody Talks","Tyler Glenn"
"Everybody Talks","Tim Pagnotta"
"Lucid Dreams","Juice WRLD"
"Lucid Dreams","Nick Mira"
"Lucid Dreams","Higgins"
"Lucid Dreams","Nick Mira"
"Lucid Dreams","Dominic Miller"
"From A Distance","Bette Midler"
"From A Distance","Tony Brown"
"From A Distance","Nancy Griffith"
"From A Distance","Julie Gold"
"Fantastic Voyage","Coolio"
"Fantastic Voyage","Bryan Wino Dobbs"
"Fantastic Voyage","Norman Beavers"
"Fantastic Voyage","Marvin Craig"
"Fantastic Voyage","Bryan Wino Dobbs"
"Fantastic Voyage","Artis Ivey Jr."
"Fantastic Voyage","Fred Alexander Jr."
"Fantastic Voyage","Mark Adam Wood Jr."
"Fantastic Voyage","Tiemeyer McCain"
"Fantastic Voyage","Thomas Oliver Shelby"
"Fantastic Voyage","Stephen Shockley"
"Fantastic Voyage","Otis Stokes"
"Every Morning","Sugar Ray"
"Every Morning","David Kahne"
"Every Morning","Sugar Ray"
"Every Morning","David Kahne"
"Every Morning","Richard Bean"
"Every Morning","Abel Zarate"
"Every Morning","Pablo Tellez"
"How You Remind Me","Nickelback"
"How You Remind Me","Rick Parashar"
"How You Remind Me","Nickelback"
"How You Remind Me","Nickleback"
"How You Remind Me","Chad Kroger"
"One Sweet Day","Mariah Carey"
"One Sweet Day","Boyz II Men"
"One Sweet Day","Walter Afanasieff"
"One Sweet Day","Mariah Carey"
"Please Me","Cardi B"
"Please Me","Bruno Mars"
"Please Me","Bruno Mars"
"Please Me","The Stereotypes"
"Please Me","Belcalis Almanzar"
"Please Me","Bruno Mars"
"Please Me","James Fauntleroy"
"Please Me","Jonathan Yip"
"Please Me","Ray Romulus"
"Please Me","Jeremy Reeves"
"Please Me","Ray McCullough II"
"Senorita","Shawn Mendes"
"Senorita","Camila Cabello"
"Senorita","Andrew Watt"
"Senorita","Benny Blanco"
"Senorita","Cashmere Cat"
"10,000 Hours","Dan + Shay"
"10,000 Hours","Justin Bieber"
"10,000 Hours","Dan Smyers"
"10,000 Hours","Dan Smyers"
"10,000 Hours","Shay Mooney"
"10,000 Hours","Justin Bieber"
"10,000 Hours","Jason Boyd"
"10,000 Hours","Jessie Jo Dillon"
"10,000 Hours","Jordan Reynolds"
"Pray For Me","The Weeknd"
"Pray For Me","Kendrick Lamar"
"Pray For Me","Doc McKinney"
"Pray For Me","Frank Dukes"
"Pray For Me","Abel Tesfaye"
"Pray For Me","Kendrick Lamar Duckworth"
"Pray For Me","Adam Feeney"
"Pray For Me","Jason Quenneville"
"Pray For Me","Martin McKinney"
"Cold Water","Major Lazer"
"Cold Water","MO"
"Cold Water","Justin Bieber"
"Cold Water","Major Lazer"
"Cold Water","Benny Blanco"
"Cold Water","King Henry"
"Cold Water","Jr Blender"
"Cold Water","Thomas Pentz"
"Cold Water","Justin Bieber"
"Cold Water","Karen Marie Ørsted"
"Cold Water","Benjamin Levin"
"Cold Water","Henry Allen"
"Cold Water","Philip Meckseper"
"Cold Water","Ed Sheeran"
"Cold Water","Jamie Scott"
"Bang Bang","Jessie J"
"Bang Bang","Nicki Minaj"
"Bang Bang","Ariana Grande"
"Bang Bang","Max Martin"
"Bang Bang","Rickard Göransson"
"Bang Bang","Ilya"
"Bang Bang","Max Martin"
"Bang Bang","Savan Kotecha"
"Bang Bang","Rickard Göransson"
"Bang Bang","Onika Maraj"
"Bang Bang","Ariana Grande"
"Candle In The Wind 1997/Something About The Way You Look Tonight","Elton John"
"Candle In The Wind 1997/Something About The Way You Look Tonight","Chris Thomas"
"Candle In The Wind 1997/Something About The Way You Look Tonight","Elton John"
"Candle In The Wind 1997/Something About The Way You Look Tonight","Bernie Taupin"
"3","Britney Spears"
"3","Max Martin"
"3","Shellback"
"Born This Way","Lady Gaga"
"Born This Way","Lady Gaga"
"Born This Way","Fernando Garibay"
"Born This Way","Jeppe Laursen"
"Born This Way","DJ White Shadow"
"Born This Way","Stefani Germanotta"
"Born This Way","Jeppe Laursen"
"Part Of Me","Katy Perry"
"Part Of Me","Dr. Luke"
"Part Of Me","Max Martin"
"Part Of Me","Cirkut"
"Part Of Me","Katy Perry"
"Part Of Me","Lukasz Gottwald"
"Part Of Me","Max Martin"
"Part Of Me","Bonnie McKee"
"Shake It Off","Taylor Swift"
"Shake It Off","Max Martin"
"Shake It Off","Shellback"
"Shake It Off","Taylor Swift"
"Shake It Off","Max Martin"
"Shake It Off","Shellback"
"Pillowtalk","Zayn"
"Pillowtalk","Levi Lennox"
"Pillowtalk","Zayn Malik"
"Pillowtalk","Levi Lennox"
"Pillowtalk","Anthony Hannides"
"Pillowtalk","Michael Hannides"
"Pillowtalk","Joe Garrett"
"Can't Stop The Feeling!","Justin Timberlake"
"Can't Stop The Feeling!","Timberlake"
"Can't Stop The Feeling!","Martin"
"Can't Stop The Feeling!","Shellback"
"Can't Stop The Feeling!","Justin Timberlake"
"Can't Stop The Feeling!","Max Martin"
"Can't Stop The Feeling!","Shellback"
"Shape Of You","Ed Sheeran"
"Shape Of You","Ed Sheeran"
"Shape Of You","Steve Mac"
"Shape Of You","Ed Sheeran"
"Shape Of You","Johnny McDaid"
"Shape Of You","Kandi Burruss"
"Shape Of You","Kevin ""She'kspere"" Briggs"
"Shape Of You","Steve Mac"
"Shape Of You","Tameka Cottle"
"Thank U, Next","Ariana Grande"
"Thank U, Next","Tommy Brown"
"Thank U, Next","Social House"
"7 Rings","Ariana Grande"
"7 Rings","Tommy Brown"
"7 Rings","Charles Anderson"
"7 Rings","Michael Foster"
"7 Rings","Ariana Grande"
"7 Rings","Victoria Monét"
"7 Rings","Tayla Parx"
"7 Rings","Tommy Brown"
"7 Rings","Charles Anderson"
"7 Rings","Michael Foster"
"7 Rings","Njomza Vitia"
"7 Rings","Kimberly Krysiuk"
"7 Rings","Richard Rodgers"
"7 Rings","Oscar Hammerstein II"
"Sucker","Jonas Brothers"
"Sucker","Ryan Tedder"
"Sucker","Ryan Tedder"
"Sucker","Louis Bell"
"Sucker","Mustafa Ahmed"
"Sucker","Adam Feeney"
"Sucker","Homer Steinweiss"
"Sucker","Nicholas Jonas"
"Sucker","Joseph Jonas"
"Sucker","Kevin Jonas II"
"Always Be My Baby","Mariah Carey"
"Always Be My Baby","Mariah Carey"
"Always Be My Baby","Jermaine Dupri"
"Tha Crossroads","Bone Thugs-N-Harmony"
"Tha Crossroads","Tim Middleton"
"Tha Crossroads","Bone"
"Tha Crossroads","Tim Middleton"
"Tha Crossroads","Tony-C"
"4 Seasons Of Loneliness","Boyz II Men"
"4 Seasons Of Loneliness","Jimmy Jam and Terry Lewis"
"4 Seasons Of Loneliness","James Harris III"
"4 Seasons Of Loneliness","Terry Lewis"
"Crush","David Archuleta"
"Crush","Emanuel Kiriakou"
"Crush","Jess Cates"
"Crush","David Hodges"
"Crush","Emanuel Kiriakou"
"Party In The U.S.A.","Miley Cyrus"
"Party In The U.S.A.","Dr. Luke"
"Party In The U.S.A.","Lukasz Gottwald"
"Party In The U.S.A.","Jessica Cornish"
"Party In The U.S.A.","Claude Kelly"
"California Gurls","Katy Perry"
"California Gurls","Snoop Dogg"
"California Gurls","Dr. Luke"
"California Gurls","Benny Blanco"
"California Gurls","Max Martin"
"California Gurls","Katy Perry"
"California Gurls","Lukasz Gottwald"
"California Gurls","Max Martin"
"California Gurls","Benjamin Levin"
"California Gurls","Bonnie McKee"
"California Gurls","Calvin Broadus"
"Boyfriend","Justin Bieber"
"Boyfriend","Mike Posner"
"Boyfriend","MdL"
"Boyfriend","Mike Posner"
"Boyfriend","Mason Levy"
"Boyfriend","Matthew Musto"
"Boyfriend","Justin Bieber"
"Sorry","Justin Bieber"
"Sorry","BloodPop"
"Sorry","Skrillex"
"Sorry","Justin Bieber"
"Sorry","Michael Tucker"
"Sorry","Sonny Moore"
"Sorry","Justin Tranter"
"Sorry","Julia Michaels"
"Rockstar","Post Malone"
"Rockstar","21 Savage"
"Rockstar","Tank God"
"Rockstar","Louis Bell"
"Rockstar","Austin Post"
"Rockstar","Shayaa Abraham-Joseph"
"Rockstar","Louis Bell"
"Rockstar","Olufunmibi Awoshiley"
"Rockstar","Carl Rosen"
"Rockstar","Jo-Vaughn Scott"
"Psycho","Post Malone"
"Psycho","Ty Dolla $ign"
"Psycho","Post Malone"
"Psycho","Louis Bell"
"Psycho","Austin Post"
"Psycho","Tyrone Griffin"
"Psycho","Louis Bell"
"Break Up With Your Girlfriend, I'm Bored","Ariana Grande"
"Break Up With Your Girlfriend, I'm Bored","Max Martin"
"Break Up With Your Girlfriend, I'm Bored","Ilya"
"Break Up With Your Girlfriend, I'm Bored","Ariana Grande"
"Break Up With Your Girlfriend, I'm Bored","Max Martin"
"Break Up With Your Girlfriend, I'm Bored","Ilya Salmanzadeh"
"Break Up With Your Girlfriend, I'm Bored","Savan Kotecha"
"Break Up With Your Girlfriend, I'm Bored","Kandi Burruss"
"Break Up With Your Girlfriend, I'm Bored","Kevin Briggs"
"One Week","Barenaked Ladies"
"One Week","Barenaked Ladies"
"One Week","David Leonard"
"One Week","Susan Rogers"
"One Week","Ed Robertson"
"Circus","Britney Spears"
"Circus","Dr. Luke"
"Circus","Benny Blanco"
"Circus","Lukasz Gottwald"
"Circus","Claude Kelly"
"Circus","Benjamin Levin"
"Payphone","Maroon 5"
"Payphone","Wiz Khalifa"
"Payphone","Benny Blanco"
"Payphone","Shellback"
"Payphone","Robopop (add.)"
"Berzerk","Eminem"
"Berzerk","Rick Rubin"
"Berzerk","Marshall Mathers"
"Berzerk","William Squier"
"Berzerk","Adam Horovitz"
"Berzerk","Adam Yauch"
"Berzerk","Rick Rubin"
"Berzerk","Joseph Modeliste"
"Berzerk","Arthur Neville"
"Berzerk","Cyril Neville"
"Berzerk","Leo Nocentelli"
"Berzerk","George Porter Jr."
"Berzerk","Vincent Brown"
"Berzerk","Anthony Criss"
"Berzerk","Keir Gist"
"Problem","Ariana Grande"
"Problem","Iggy Azalea"
"Problem","Martin"
"Problem","Shellback"
"Problem","Ilya"
"Problem","Peter Carlsson"
"Problem","Max Martin"
"Problem","Savan Kotecha"
"Problem","Ilya Salmanzadeh"
"Problem","Amethyst Kelly"
"Problem","Ariana Grande"
"Sicko Mode","Travis Scott"
"Sicko Mode","Chahayed"
"Sicko Mode","Hit-Boy"
"Sicko Mode","Oz"
"Sicko Mode","Cubeatz"
"Sicko Mode","Tay Keith"
"Sicko Mode","Dean"
"Sicko Mode","Jacques Webster II"
"Sicko Mode","Aubrey Graham"
"Sicko Mode","Khalif Brown"
"Sicko Mode","John Hawkins"
"Sicko Mode","Chauncey Hollis"
"Sicko Mode","Ozan Yildirim"
"Sicko Mode","Cydel Young"
"Sicko Mode","Tim Gomringer"
"Sicko Mode","Kevin Gomringer"
"Sicko Mode","Mirsad Dervić"
"Sicko Mode","Rogét Chahayed"
"Sicko Mode","Brytavious Chambers"
"Sicko Mode","Michael Dean"
"Sicko Mode","Luther Campbell"
"Sicko Mode","Harry Wayne Casey"
"Sicko Mode","Richard Finch"
"Sicko Mode","Christopher Wallace"
"Sicko Mode","Osten Harvey"
"Sicko Mode","Bryan Higgins"
"Sicko Mode","Trevor Smith"
"Sicko Mode","James Jackson"
"Sicko Mode","Malik Taylor"
"Sicko Mode","Keith Elam"
"Sicko Mode","Christopher Martin"
"Sicko Mode","Kamaal Fareed"
"Sicko Mode","Ali Shaheed Muhammad"
"Sicko Mode","Tyrone Taylor"
"Sicko Mode","Fred Scruggs"
"Sicko Mode","Kirk Jones"
"Sicko Mode","Chylow Parker"
"One More Chance/Stay With Me","The Notorious B.I.G."
"One More Chance/Stay With Me","Sean Combs"
"One More Chance/Stay With Me","Rashad Smith"
"One More Chance/Stay With Me","Christopher Wallace"
"One More Chance/Stay With Me","Sean Combs"
"One More Chance/Stay With Me","Reginald D. Ellis"
"One More Chance/Stay With Me","Norman A. Glover"
"One More Chance/Stay With Me","Carl Thompson"
"Say You'll Be There","Spice Girls"
"Say You'll Be There","Absolute"
"Say You'll Be There","Spice Girls"
"Say You'll Be There","Eliot Kennedy"
"Say You'll Be There","Jon B."
"Baby","Justin Bieber"
"Baby","Ludacris"
"Baby","Tricky Stewart"
"Baby","The-Dream"
"Baby","Justin Bieber"
"Baby","Christopher ""Tricky"" Stewart"
"Baby","Terius Nash"
"Baby","Christopher Bridges"
"Baby","Christina Milian"
"24K Magic","Bruno Mars"
"Don't Cry","Lil Wayne"
"Don't Cry","XXXTENTACION"
"Don't Cry","Ben Billions"
"Don't Cry","Z3N"
"Don't Cry","Dwayne Carter"
"Don't Cry","Jahseh Onfroy"
"Don't Cry","Juan Guerrieri-Maril"
"Don't Cry","Benjamin Diehl"
"Don't Cry","Gamal Lewis"
"Runaway","Janet Jackson"
"Runaway","Janet Jackson"
"Runaway","Jimmy Jam and Terry Lewis"
"Runaway","Janet Jackson"
"Runaway","James Harris III"
"Runaway","Terry Lewis"
"2 Become 1","Spice Girls"
"2 Become 1","Matt Rowe"
"2 Become 1","Richard Stannard"
"2 Become 1","Spice Girls"
"2 Become 1","Matt Rowe"
"2 Become 1","Richard Stannard"
"Applause","Lady Gaga"
"Applause","Lady Gaga"
"Applause","DJ White Shadow"
"Applause","Stefani Germanotta"
"Applause","Paul Blair"
"Applause","Dino Zisis"
"Applause","Nick Monson"
"Applause","Martin Bresso"
"Applause","Nicolas Mercier"
"Applause","Julien Arias"
"Applause","William Grigahcine"
"Story Of My Life","One Direction"
"Story Of My Life","Julian Bunetta"
"Story Of My Life","John Ryan"
"Story Of My Life","Julian Bunetta"
"Story Of My Life","Tiziano Ferro"
"Story Of My Life","Jamie Scott"
"Story Of My Life","John Ryan"
"Story Of My Life","Louis Tomlinson"
"Story Of My Life","Liam Payne"
"Story Of My Life","Niall Horan"
"Story Of My Life","Harry Styles"
"Story Of My Life","Zayn Malik"
"Paris","The Chainsmokers"
"Paris","The Chainsmokers"
"Paris","Andrew Taggart"
"Paris","Kristoffer Eriksson"
"Paris","Fredrik Häggstam"
"Paris","Charlee Nyman"
"Better Now","Post Malone"
"Better Now","Frank Dukes"
"Better Now","Louis Bell"
"Better Now","Post Malone"
"Better Now","Louis Bell"
"Better Now","Frank Dukes"
"Better Now","Billy Walsh"
"Better Now","Kaan Gunesberk"
"Bad Guy","Billie Eilish"
"Bad Guy","Finneas O'Connell"
"Bad Guy","Billie Eilish"
"Bad Guy","Finneas O'Connell"
"Circles","Post Malone"
"Circles","Post Malone"
"Circles","Louis Bell"
"Circles","Frank Dukes"
"Circles","Austin Post"
"Circles","Louis Bell"
"Circles","Adam Feeney"
"Circles","Kaan Gunesberk"
"Circles","Billy Walsh"
"Sunny Came Home","Shawn Colvin"
"Sunny Came Home","John Leventhal"
"Sunny Came Home","Shawn Colvin"
"Sunny Came Home","John Leventhal"
"Teenage Dream","Glee Cast"
"Teenage Dream","Dr. Luke"
"Teenage Dream","Benny Blanco"
"Teenage Dream","Max Martin"
"Teenage Dream","Katy Perry"
"Teenage Dream","Lukasz Gottwald"
"Teenage Dream","Max Martin"
"Teenage Dream","Benjamin Levin"
"Teenage Dream","Bonnie McKee"
"Sugar","Maroon 5"
"Sugar","Ammo"
"Sugar","Cirkut"
"Sugar","Mike Posner"
"Sugar","Adam Levine"
"Sugar","Joshua Coleman"
"Sugar","Lukasz Gottwald"
"Sugar","Jacob Kasher Hindlin"
"Sugar","Henry Walter"
"Change The World","Eric Clapton"
"Change The World","Tony Brown"
"Change The World","Tommy Sims"
"Change The World","Gordon Kennedy"
"Change The World","Wayne Kirkpatrick"
"So What","P!nk"
"So What","Max Martin"
"So What","Pink"
"So What","Max Martin"
"So What","Shellback"
"Bad Romance","Lady Gaga"
"Bad Romance","RedOne"
"Bad Romance","Stefani Germanotta"
"Bad Romance","Nadir Khayat"
"Take Care","Drake"
"Take Care","Rihanna"
"Take Care","Jamie xx"
"Take Care","40"
"Take Care","Aubrey Graham"
"Take Care","Noah Shebib"
"Take Care","Anthony Palman"
"Take Care","Jamie Smith"
"Take Care","Brook Benton"
"Starships","Nicki Minaj"
"Starships","RedOne"
"Starships","Rami Yacoub"
"Starships","Carl Falk"
"Starships","Onika Maraj-Petty"
"Starships","Nadir Khayat"
"Starships","Carl Falk"
"Starships","Rami Yacoub"
"Starships","Wayne Hector"
"Starships","Bilal Hajji"
"Closer","The Chainsmokers"
"Closer","Halsey"
"Closer","The Chainsmokers"
"Closer","Andrew Taggart"
"Closer","Ashley Frangipane"
"Closer","Shaun Frank"
"Closer","Frederic Kennett"
"Closer","Isaac Slade"
"Closer","Joe King"
"Shallow","Lady Gaga"
"Shallow","Bradley Cooper"
"Shallow","Lady Gaga"
"Shallow","Benjamin Rice"
"Shallow","Lady Gaga"
"Shallow","Andrew Wyatt"
"Shallow","Anthony Rossomando"
"Shallow","Mark Ronson"
"Count On Me (From ""Waiting To Exhale"")","Whitney Houston"
"Count On Me (From ""Waiting To Exhale"")","CeCe Winans"
"Count On Me (From ""Waiting To Exhale"")","Babyface"
"Count On Me (From ""Waiting To Exhale"")","Whitney Houston"
"Count On Me (From ""Waiting To Exhale"")","Babyface"
"Count On Me (From ""Waiting To Exhale"")","Michael Houston"
"One Dance","Drake"
"One Dance","Kyla"
"One Dance","WizKid"
"One Dance","Nineteen85"
"One Dance","40"
"One Dance","WizKid"
"One Dance","Sarz"
"One Dance","DJ Maphorisa"
"One Dance","Aubrey Graham"
"One Dance","Paul Jefferies"
"One Dance","Ayodeji Balogun"
"One Dance","Noah Shebib"
"One Dance","Errol Reid"
"One Dance","Luke Reid"
"One Dance","Kyla Smith"
"One Dance","Corey Johnson"
"One Dance","Logan Sama"
"Do You Remember","Jay Sean"
"Do You Remember","Lil Jon"
"Do You Remember","Sean Paul"
"Dancing With A Stranger","Sam Smith"
"Dancing With A Stranger","Normani"
"Dancing With A Stranger","Stargate"
"Dancing With A Stranger","Jimmy Napes"
"Dancing With A Stranger","Sam Smith"
"Dancing With A Stranger","Jimmy Napes"
"Dancing With A Stranger","Mikkel S. Eriksen"
"Dancing With A Stranger","Tor E. Hermansen"
"Dancing With A Stranger","Normani Kordei Hamilton"
"Believe","Mumford & Sons"
"Believe","James Ford"
"Believe","Ted Dwane"
"Believe","Ben Lovett"
"Believe","Winston Marshall"
"Believe","Marcus Mumford"
"Only Wanna Be With You","Hootie"
"Only Wanna Be With You","The Blowfish"
"Been Around The World","P. Diddy"
"Been Around The World","The Family"
"Been Around The World","Mase"
"Been Around The World","The Notorious B.I.G."
"Been Around The World","Sean Combs"
"Been Around The World","Ron Lawrence"
"Been Around The World","Deric Angelettie"
"Been Around The World","Sean Combs"
"Been Around The World","Ron Lawrence"
"Been Around The World","Mason Betha"
"Been Around The World","Christopher Wallace"
"Been Around The World","Deric Angelettie"
"Been Around The World","David Bowie"
"Been Around The World","Lisa Stansfield"
"Been Around The World","Ian Devaney"
"Somebody","Bryan Adams"
"Somebody","Bob Clearmountain  Bryan Adams"
"Somebody","Bryan Adams  Jim Vallance"
"Please Don't Go","No Mercy"
"Please Don't Go","Frank Farian"
"Please Don't Go","Peter Bischof-Fallenstein"
"Please Don't Go","Franz Reuther"
"Please Don't Go","Marty Cintron"
"Please Don't Go","Mary Applegate"
"Panini","Lil Nas X"
"Panini","Take a Daytrip"
"Panini","Dot da Genius"
"Panini","Montero Hill"
"Panini","Denzel Baptiste"
"Panini","David Biral"
"Panini","Oladipo Omishore"
"Panini","Kurt Cobain"
"Semi-Charmed Life","Third Eye Blind"
"Semi-Charmed Life","Stephan Jenkins"
"Semi-Charmed Life","Eric Valentine"
"Semi-Charmed Life","Stephan Jenkins"
"...Baby One More Time","Britney Spears"
"...Baby One More Time","Max Martin"
"...Baby One More Time","Rami"
"...Baby One More Time","Max Martin"
"Show Stopper","Danity Kane"
"Show Stopper","Jim Jonsin"
"Show Stopper","Angela Hunte"
"Show Stopper","Krystal Oliver"
"Show Stopper","Calvin Puckett"
"Show Stopper","Frank Romano"
"Show Stopper","James Scheffer"
"Right Now (Na Na Na)","Akon"
"Right Now (Na Na Na)","Akon"
"Right Now (Na Na Na)","Giorgio Tuinfort"
"Right Now (Na Na Na)","A. Thiam"
"Beautiful","Eminem"
"Beautiful","Eminem"
"Beautiful","Jeff Bass"
"Beautiful","Marshall Mathers"
"Beautiful","Luis Resto"
"Beautiful","Jeffrey Bass"
"Beautiful","Don Black"
"Beautiful","Andy Hill"
"Dark Horse","Katy Perry"
"Dark Horse","Juicy J"
"Dark Horse","Dr. Luke"
"Dark Horse","Max Martin"
"Dark Horse","Cirkut"
"Dark Horse","Katy Perry"
"Dark Horse","Jordan Houston"
"Dark Horse","Lukasz Gottwald"
"Dark Horse","Sarah Hudson"
"Dark Horse","Max Martin"
"Dark Horse","Henry Walter"
"Sad!","XXXTENTACION"
"Sad!","Cunningham"
"Sad!","Jahseh Onfroy"
"Sad!","John Cunningham"
"Stay","Post Malone"
"Stay","Post Malone"
"Stay","Andrew Watt"
"Stay","Austin Post"
"Stay","Andrew Watt"
"Stay","Louis Bell"
"Building A Mystery","Sarah McLachlan"
"Building A Mystery","Pierre Marchand"
"Building A Mystery","Sarah McLachlan"
"Building A Mystery","Pierre Marchand"
"Disturbia","Rihanna"
"Disturbia","Brian Kennedy"
"Disturbia","Makeba Riddick"
"Disturbia","Brian Kennedy"
"Disturbia","Chris Brown"
"Disturbia","Robert Allen"
"Disturbia","Andre Merritt"
"Blank Space","Taylor Swift"
"Blank Space","Max Martin"
"Blank Space","Shellback"
"Blank Space","Taylor Swift"
"Blank Space","Max Martin"
"Blank Space","Shellback"
"Ain't No Other Man","Christina Aguilera"
"Ain't No Other Man","DJ Premier"
"Ain't No Other Man","Charles Martin Roane"
"Ain't No Other Man","Christina Aguilera"
"Ain't No Other Man","Christina Aguilera"
"Ain't No Other Man","Chris E. Martin"
"Ain't No Other Man","Kara DioGuardi"
"Ain't No Other Man","Charles Martin Roane"
"Ain't No Other Man","Harold Beatty"
"DJ Got Us Fallin' In Love","Usher"
"DJ Got Us Fallin' In Love","Pitbull"
"DJ Got Us Fallin' In Love","Max Martin"
"DJ Got Us Fallin' In Love","Shellback"
"DJ Got Us Fallin' In Love","Max Martin"
"DJ Got Us Fallin' In Love","Shellback"
"DJ Got Us Fallin' In Love","Savan Kotecha"
"DJ Got Us Fallin' In Love","Armando Pérez"
"Anaconda","Nicki Minaj"
"Anaconda","Polow da Don"
"Anaconda","AnonXmous"
"Anaconda","Da Internz"
"Anaconda","Anthony Ray"
"Anaconda","Onika Maraj"
"Anaconda","Jamal Jones"
"Anaconda","Jonathan Solone-Myvett"
"Anaconda","Ernest Clark"
"Anaconda","Marcos Palacios"
"Daydreamin'","Tatyana Ali"
"Daydreamin'","Rodney Jerkins"
"Daydreamin'","Rodney Jerkins"
"Daydreamin'","LaShawn Daniels"
"Daydreamin'","Fred Jerkins III"
"Daydreamin'","Peter Pankey"
"Daydreamin'","Sean Hamilton"
"Daydreamin'","Donald Fagen"
"Daydreamin'","Walter Becker"
"Show Me Love","Robyn"
"Show Me Love","Denniz Pop"
